Sample	Protists_1k	Bacteria_24k	Human	Fungi_RefSeq_release	Bird	Plant	Coral	Viruses	Vectors	Contamnts_Adaptrs	Multiple Genomes	No hits
Sor-CPnd_057-Ex1-6E-lcwgs-1-T.clmp.fp2_r2_screen	16072.0	821.0	1620.0	1292.0	887.0	223.0	218.0	51.0	8.0	0.0	57888.0	854561.0
Sor-CPnd_058-Ex1-2G-lcwgs-1-T.clmp.fp2_r1_screen	50791.0	1409.0	5877.0	4315.0	3115.0	891.0	825.0	183.0	13.0	0.0	186859.0	2854251.0
Sor-CPnd_058-Ex1-2G-lcwgs-1-T.clmp.fp2_r2_screen	51037.0	1466.0	5671.0	4256.0	2920.0	799.0	786.0	144.0	9.0	0.0	187501.0	2853940.0
Sor-CPnd_060-Ex1-7H-lcwgs-1-T.clmp.fp2_r1_screen	13921.0	561.0	1470.0	1164.0	819.0	208.0	232.0	41.0	4.0	0.0	52071.0	826337.0
Sor-CPnd_060-Ex1-7H-lcwgs-1-T.clmp.fp2_r2_screen	14065.0	528.0	1426.0	1114.0	733.0	215.0	198.0	39.0	4.0	0.0	51810.0	826696.0
Sor-CPnd_063-Ex1-7D-lcwgs-1-T.clmp.fp2_r1_screen	37915.0	1081.0	4095.0	3075.0	2202.0	588.0	553.0	112.0	11.0	0.0	137147.0	2180500.0
Sor-CPnd_063-Ex1-7D-lcwgs-1-T.clmp.fp2_r2_screen	37887.0	1105.0	3916.0	3045.0	1995.0	568.0	557.0	123.0	7.0	0.0	136866.0	2181210.0
Sor-CPnd_066-Ex1-8B-lcwgs-1-T.clmp.fp2_r1_screen	27984.0	843.0	2964.0	2233.0	1586.0	414.0	402.0	88.0	6.0	0.0	101433.0	1703863.0
Sor-CPnd_066-Ex1-8B-lcwgs-1-T.clmp.fp2_r2_screen	27930.0	796.0	2941.0	2259.0	1592.0	362.0	401.0	78.0	10.0	0.0	101031.0	1704416.0
Sor-CPnd_068-Ex1-8H-lcwgs-1-T.clmp.fp2_r1_screen	21851.0	713.0	2321.0	1760.0	1221.0	326.0	310.0	67.0	7.0	0.0	82008.0	1185821.0
Sor-CPnd_068-Ex1-8H-lcwgs-1-T.clmp.fp2_r2_screen	21754.0	726.0	2333.0	1738.0	1184.0	350.0	327.0	60.0	3.0	0.0	81979.0	1185951.0
Sor-CPnd_069-Ex1-6B-lcwgs-1-T.clmp.fp2_r1_screen	28020.0	1042.0	2993.0	2398.0	1677.0	434.0	430.0	123.0	8.0	0.0	105511.0	1835660.0
Sor-CPnd_069-Ex1-6B-lcwgs-1-T.clmp.fp2_r2_screen	28538.0	1114.0	2970.0	2282.0	1670.0	408.0	379.0	113.0	10.0	0.0	105943.0	1834869.0
Sor-CPnd_072-Ex1-8C-lcwgs-1-T.clmp.fp2_r1_screen	46011.0	1451.0	4739.0	3538.0	2577.0	702.0	632.0	140.0	11.0	0.0	168445.0	2790877.0
Sor-CPnd_072-Ex1-8C-lcwgs-1-T.clmp.fp2_r2_screen	46261.0	1482.0	4608.0	3487.0	2424.0	620.0	609.0	141.0	10.0	0.0	167397.0	2792084.0
